LONGITUDE,LATITUDE,id,OBJECTID,ID,ADDRESSNUMBERTEXT,ADDRESSSTREET,FRONTINGSTREET,SIDE,FROMSTREET,DIRECTION,SITEID,WARD,BIA,ASSETTYPE,STATUS,SDE_STATE_ID,X,Y,geometry
-79.39939501,43.66528641,7638538,29763,BP-34364,140,St George St,Sussex Ave,South,bpNichol Lane,East,,11,,Ring,Existing,0,312913.556,4836153.941,"{u'type': u'Point', u'coordinates': (-79.3993950149, 43.6652864126)}"
-79.3998963,43.66291495,7638539,29764,BP-34428,320,Huron St,Huron St,West,Classic Ave,North,,11,,Ring,Existing,0,312873.447,4835890.436,"{u'type': u'Point', u'coordinates': (-79.3998962917, 43.6629149548)}"
-79.39828183,43.66021027,7638540,29765,BP-32410,16,Russell St,Russell St,North,Huron St,East,,11,,Ring,Existing,0,313004.023,4835590.118,"{u'type': u'Point', u'coordinates': (-79.3982818296, 43.6602102643)}"
-79.43437468,43.64974922,7638541,29766,BP-33736,1579A,Dundas St W,Dundas St W,South,Sheridan Ave,West,,9,Little Portugal,Ring,Existing,0,310093.893,4834425.02,"{u'type': u'Point', u'coordinates': (-79.4343746781, 43.6497492232)}"
-79.40066464,43.65776418,7638542,29771,BP-18765,271,College St,College St,South,Spadina Ave,West,,11,Chinatown,Ring,Existing,0,312812.164,4835318.139,"{u'type': u'Point', u'coordinates': (-79.4006646398, 43.6577641824)}"
-79.39594013,43.64811108,7638543,29776,BP-35368,414,Richmond St W,Spadina Ave,East,Lot Street Lane,South,,10,Toronto Entertainment District,Ring,Existing,0,313194.577,4834246.201,"{u'type': u'Point', u'coordinates': (-79.3959401262, 43.6481110832)}"
-79.37288609,43.64872343,7638544,29777,BP-33326,75,Front St E,Front St E,South,Farquhars Lane,East,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315054.257,4834316.819,"{u'type': u'Point', u'coordinates': (-79.3728860888, 43.648723431)}"
-79.38912999,43.64967471,7638545,29779,BP-35488,69,Duncan St,Duncan St,East,Ln S Queen W Simcoe,South,,10,Toronto Entertainment District,Ring,Existing,0,313743.723,4834420.623,"{u'type': u'Point', u'coordinates': (-79.3891299911, 43.6496747169)}"
-79.43856318,43.65927423,7638546,29782,BP-35005,1210,Bloor St W,Bloor St W,North,Brock Ave,East,,9,Bloordale Village,Ring,Existing,0,309755.23,4835482.936,"{u'type': u'Point', u'coordinates': (-79.4385631772, 43.6592742279)}"
-79.33200722,43.66278896,7638547,29783,BP-18774,1183,Queen St E,Queen St E,South,Rushbrooke Ave,East,,14,Leslieville,Ring,Existing,0,318348.786,4835885.283,"{u'type': u'Point', u'coordinates': (-79.3320072177, 43.6627889614)}"
-79.38730284,43.67218138,7638548,29791,BP-30949,848A,Yonge St,Collier St,South,Yonge St,East,,11,Bloor-Yorkville,Ring,Existing,0,313887.721,4836921.189,"{u'type': u'Point', u'coordinates': (-79.3873028432, 43.6721813844)}"
-79.43785535,43.65158346,7638549,29792,BP-20536,1238,College St,College St,North,Margueretta St,West,,9,College West,Ring,Existing,0,309812.96,4834628.577,"{u'type': u'Point', u'coordinates': (-79.4378553503, 43.6515834583)}"
-79.44891322,43.64640685,7638550,29793,BP-33449,256,Roncesvalles Ave,Fermanagh Ave,North,High Park Blvd,East,,4,Roncesvalles Village,Ring,Existing,0,308921.32,4834052.877,"{u'type': u'Point', u'coordinates': (-79.4489132183, 43.64640685)}"
-79.37715602,43.64139345,7638551,29794,BP-35587,10,Bay St,Bay St,West,Queens Quay W,North,,10,The Waterfront,Ring,Existing,0,314711.008,4833501.982,"{u'type': u'Point', u'coordinates': (-79.3771560124, 43.641393451)}"
-79.36585797,43.64420101,7638552,29795,BP-35633,51,Dockside Dr,Dockside Dr,South,Knapp Lane,East,,10,,Ring,Existing,0,315622.026,4833815.296,"{u'type': u'Point', u'coordinates': (-79.3658579704, 43.6442010078)}"
-79.32629698,43.67138251,7638553,29796,BP-33563,1316,Gerrard St E,Gerrard St E,North,Glenside Ave,West,,14,,Ring,Existing,0,318807.324,4836840.929,"{u'type': u'Point', u'coordinates': (-79.32629698, 43.6713825149)}"
-79.36000656,43.65312462,7638554,29798,BP-34570,24,Eastern Ave,Eastern Ave,North,Gilead Pl,North,,13,,Ring,Existing,0,316092.422,4834807.438,"{u'type': u'Point', u'coordinates': (-79.3600065575, 43.6531246218)}"
-79.32074676,43.66545642,7638555,29799,BP-32542,1506,Queen St E,Queen St E,North,Cam Fella Lane,North,,14,,Ring,Existing,0,319256.313,4836183.523,"{u'type': u'Point', u'coordinates': (-79.3207467626, 43.6654564174)}"
-79.38978634,43.67222698,7638556,29800,BP-32601,55,Scollard St,Scollard St,South,Bay St,East,,11,Bloor-Yorkville,Ring,Existing,0,313687.449,4836925.986,"{u'type': u'Point', u'coordinates': (-79.3897863399, 43.6722269852)}"
-79.38213979,43.66127853,7638557,29807,BP-22449,5,Carlton St,Carlton St,South,Reverend Porter Lane,South,,13,Downtown Yonge,Ring,Existing,0,314305.782,4835710.519,"{u'type': u'Point', u'coordinates': (-79.3821397882, 43.661278532)}"
-79.39872799,43.65823728,7638558,29808,BP-27668,250,College St,College St,North,Huron St,West,,11,,Ring,Existing,0,312968.305,4835370.886,"{u'type': u'Point', u'coordinates': (-79.398727998, 43.6582372772)}"
-79.40124925,43.63628713,7638559,29809,BP-35710,602,Fleet St,Fleet St,North,Iannuzzi St,West,,10,CityPlace and Fort York,Ring,Existing,0,312767.849,4832932.106,"{u'type': u'Point', u'coordinates': (-79.4012492504, 43.6362871327)}"
-79.37717739,43.66021323,7638560,29810,BP-22180,102,Gerrard St E,Gerrard St E,North,Mutual St,West,,13,,Ring,Existing,0,314706.19,4835592.751,"{u'type': u'Point', u'coordinates': (-79.3771773848, 43.6602132376)}"
-79.33069304,43.68191141,7638561,29811,BP-33656,1264,Danforth Ave,Danforth Ave,North,Ladysmith Ave,East,,14,Danforth Mosaic,Ring,Existing,0,318450.441,4838009.902,"{u'type': u'Point', u'coordinates': (-79.3306930388, 43.681911408)}"
-79.39217931,43.63749254,7638562,29812,BP-35789,441,Queens Quay W,Queens Quay W,South,Lower Spadina Ave,West,,10,The Waterfront,Ring,Existing,0,313499.496,4833066.93,"{u'type': u'Point', u'coordinates': (-79.3921793172, 43.6374925403)}"
-79.36705096,43.65146844,7638563,29813,BP-35984,279,King St E,Princess St,West,King St E,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315524.487,4834622.512,"{u'type': u'Point', u'coordinates': (-79.3670509653, 43.6514684466)}"
-79.43477084,43.64104123,7638564,29814,BP-36039,1412,Queen St W,Queen St W,North,Dunn Ave,West,,4,Parkdale Village,Ring,Existing,0,310062.695,4833457.587,"{u'type': u'Point', u'coordinates': (-79.4347708447, 43.6410412286)}"
-79.33032487,43.67368091,7638565,29815,BP-35831,36,Wagstaff Dr,Wagstaff Dr,North,Greenwood Ave,West,,14,,Ring,Existing,0,318481.995,4837095.597,"{u'type': u'Point', u'coordinates': (-79.3303248672, 43.6736809138)}"
-79.34158016,43.66453813,7638566,29816,BP-35950,1175,Dundas St E,Carlaw Ave,West,Dundas St E,South,,14,,Ring,Existing,0,317576.348,4836078.088,"{u'type': u'Point', u'coordinates': (-79.3415801546, 43.6645381319)}"
-79.43126526,43.67475254,7638567,29817,BP-33861,1144,Davenport Rd,Davenport Rd,North,Ossington Ave,West,,9,,Ring,Existing,0,310342.424,4837202.955,"{u'type': u'Point', u'coordinates': (-79.4312652637, 43.6747525395)}"
-79.36556251,43.6527318,7638568,29818,BP-35978,501,Adelaide St E,Adelaide St E,South,Pompadour Lane,West,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315644.328,4834763.057,"{u'type': u'Point', u'coordinates': (-79.3655625056, 43.6527318016)}"
-79.39282024,43.67454064,7638569,29826,BP-26452,129,Davenport Rd,Davenport Rd,West,Belmont St,South,,11,,Ring,Existing,0,313442.468,4837182.701,"{u'type': u'Point', u'coordinates': (-79.3928202428, 43.674540645)}"
-79.50248953,43.60128878,7638570,29827,BP-28182,2855-2861,Lake Shore Blvd W,Lake Shore Blvd W,South,Fifth St,East,,3,Lakeshore Village,Ring,Existing,0,304599.012,4829039.274,"{u'type': u'Point', u'coordinates': (-79.502489531, 43.6012887756)}"
-79.4364452,43.63715912,7638571,29832,BP-21860,1430,King St W,King St W,North,Jameson Ave,West,,4,,Ring,Existing,0,309927.938,4833026.203,"{u'type': u'Point', u'coordinates': (-79.4364451998, 43.6371591209)}"
-79.43467441,43.65993652,7638572,29833,BP-36824,1115,Bloor St W,Bloor St W,South,Gladstone Ave,West,,9,Bloorcourt Village,Ring,Existing,0,310068.824,4835556.753,"{u'type': u'Point', u'coordinates': (-79.4346744017, 43.6599365242)}"
-79.42812106,43.71272342,7638573,29834,BP-18896,2797,Bathurst St,Bathurst St,East,Glencairn Ave,North,,8,,Ring,Existing,0,310592.301,4841421.551,"{u'type': u'Point', u'coordinates': (-79.4281210604, 43.7127234219)}"
-79.48271959,43.64980361,7638574,29838,BP-22835,2396,Bloor St W,Bloor St W,North,Armadale Ave,East,,4,Bloor West Village,Ring,Existing,0,306193.982,4834429.115,"{u'type': u'Point', u'coordinates': (-79.4827195977, 43.6498036145)}"
-79.52035312,43.7030092,7638575,29842,BP-29425,23,George St,George St,North,King St,North,,5,,Ring,Existing,0,303159.597,4840340.036,"{u'type': u'Point', u'coordinates': (-79.5203531185, 43.703009201)}"
-79.37937184,43.66849109,7638576,29843,BP-29484,105,Isabella St,Jarvis St,West,Isabella St,South,,13,,Ring,Existing,0,314527.86,4836512.116,"{u'type': u'Point', u'coordinates': (-79.3793718479, 43.6684910897)}"
-79.36550127,43.65689617,7638577,29844,BP-29560,290,Shuter St,Shuter St,North,Poulett St,East,,13,,Ring,Existing,0,315648.518,4835225.703,"{u'type': u'Point', u'coordinates': (-79.3655012681, 43.6568961696)}"
-79.39514686,43.69184789,7638578,29845,BP-29673,1643,Yonge St,Yonge St,East,Glen Elm Ave,North,,12,,Ring,Existing,0,313252.431,4839105.209,"{u'type': u'Point', u'coordinates': (-79.3951468518, 43.6918478909)}"
-79.41440319,43.64501682,7638579,29846,BP-27853,965,Queen St W,Queen St W,South,Massey St,West,,10,West Queen West,Ring,Existing,0,311705.504,4833900.744,"{u'type': u'Point', u'coordinates': (-79.414403192, 43.6450168136)}"
-79.4073135,43.64291366,7638580,29847,BP-28852,805,King St W,King St W,South,Niagara St,East,,10,,Ring,Existing,0,312277.724,4833667.71,"{u'type': u'Point', u'coordinates': (-79.4073135032, 43.6429136598)}"
-79.40650172,43.64321312,7638581,29848,BP-28938,788,King St W,King St W,North,Ln N King W Tecumseth,West,,10,,Ring,Existing,0,312343.179,4833701.052,"{u'type': u'Point', u'coordinates': (-79.4065017231, 43.6432131225)}"
-79.39366475,43.65589429,7638582,29849,BP-29033,41,Baldwin St,Baldwin St,South,Henry St,West,,11,,Ring,Existing,0,313377.025,4835111.104,"{u'type': u'Point', u'coordinates': (-79.3936647544, 43.6558942908)}"
-79.40566443,43.65675928,7638583,29850,BP-29090,401,College St,College St,South,Croft St,South,,11,,Ring,Existing,0,312409.019,4835206.029,"{u'type': u'Point', u'coordinates': (-79.4056644323, 43.6567592764)}"
-79.40218169,43.65767861,7638584,29851,BP-29149,310,College St,College St,North,Robert St,West,,11,,Ring,Existing,0,312689.813,4835308.487,"{u'type': u'Point', u'coordinates': (-79.4021816948, 43.6576786096)}"
-79.36458166,43.65277584,7638585,29852,BP-34637,73,Berkeley St,Berkeley St,East,Adelaide St E,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315723.439,4834768.078,"{u'type': u'Point', u'coordinates': (-79.3645816651, 43.6527758397)}"
-79.40778664,43.66198912,7638586,29853,BP-34738,155,Borden St,Harbord St,North,Croft St,North,,11,,Ring,Existing,0,312237.198,4835786.844,"{u'type': u'Point', u'coordinates': (-79.4077866417, 43.6619891251)}"
-79.42739528,43.68145816,7638587,29854,BP-32728,736A,St Clair Ave W,St Clair Ave W,North,Rushton Rd,East,,12,Hillcrest Village,Ring,Existing,0,310653.828,4837948.18,"{u'type': u'Point', u'coordinates': (-79.4273952816, 43.6814581536)}"
-79.41044941,43.6630061,7638588,29855,BP-34797,716,Bathurst St,Bathurst St,West,Herrick St,North,,11,Mirvish Village,Ring,Existing,0,312022.319,4835899.589,"{u'type': u'Point', u'coordinates': (-79.4104494014, 43.6630060983)}"
-79.43346768,43.67069657,7638589,29856,BP-33827,84,Geary Ave,Geary Ave,North,Dovercourt Rd,West,,9,,Ring,Existing,0,310165.193,4836752.213,"{u'type': u'Point', u'coordinates': (-79.4334676865, 43.6706965671)}"
-79.34097282,43.66296838,7638590,29857,BP-35899,250,Carlaw Ave,Carlaw Ave,West,Colgate Ave,North,,14,,Ring,Existing,0,317625.663,4835903.791,"{u'type': u'Point', u'coordinates': (-79.340972819, 43.6629683823)}"
-79.31152308,43.68576276,7638591,29858,BP-33873,2129B,Danforth Ave,Amroth Ave,East,Danforth Ave,South,,19,Danforth Mosaic,Ring,Existing,0,319995.055,4838441.1,"{u'type': u'Point', u'coordinates': (-79.311523076, 43.6857627526)}"
-79.36629478,43.65316543,7638592,29859,BP-35985,49,Ontario St,Ontario St,East,Gendron Lane,South,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315585.182,4834811.135,"{u'type': u'Point', u'coordinates': (-79.3662947785, 43.6531654277)}"
-79.41239852,43.64543234,7638593,29860,BP-27918,907,Queen St W,Queen St W,South,Strachan Ave,East,,10,West Queen West,Ring,Existing,0,311867.182,4833947.076,"{u'type': u'Point', u'coordinates': (-79.4123985171, 43.6454323464)}"
-79.33197908,43.69518092,7638594,29861,BP-35028,175,Plains Rd,Plains Rd,South,Milton Rd,South,,14,,Ring,Existing,0,318343.768,4839483.869,"{u'type': u'Point', u'coordinates': (-79.3319790713, 43.6951809234)}"
-79.40554575,43.67525998,7638595,29863,BP-33063,232,Dupont St,Dupont St,North,Madison Ave,East,,11,Dupont by the Castle,Ring,Existing,0,312416.253,4837261.369,"{u'type': u'Point', u'coordinates': (-79.4055457419, 43.6752599843)}"
-79.40161624,43.64760152,7638596,29864,BP-29257,585,Queen St W,Queen St W,South,Portland St,West,,10,Queen Street West,Ring,Existing,0,312736.749,4834189.034,"{u'type': u'Point', u'coordinates': (-79.4016162315, 43.6476015281)}"
-79.37408627,43.64199644,7638597,29865,BP-29320,7,Queens Quay E,Queens Quay E,South,Yonge St,East,,10,,Ring,Existing,0,314958.572,4833569.342,"{u'type': u'Point', u'coordinates': (-79.3740862714, 43.6419964436)}"
-79.5041314,43.70298019,7638598,29866,BP-29409,1690A,Jane St,Lawrence Ave W,North,Ln W Jane N Lawrence,East,,5,,Ring,Existing,0,304467.021,4840336.621,"{u'type': u'Point', u'coordinates': (-79.5041313981, 43.702980199)}"
-79.4226517,43.68217406,7638599,29867,BP-32876,605,St Clair Ave W,St Clair Ave W,South,Wychwood Ave,East,,12,Wychwood Heights,Ring,Existing,0,311036.21,4838028.059,"{u'type': u'Point', u'coordinates': (-79.4226516983, 43.682174058)}"
-79.41183125,43.67388903,7638600,29869,BP-18975,414,Dupont St,Howland Ave,East,Dupont St,North,,11,Dupont by the Castle,Ring,Existing,0,311909.588,4837108.505,"{u'type': u'Point', u'coordinates': (-79.4118312411, 43.673889027)}"
-79.50300014,43.60140901,7638601,29878,BP-28236,2864,Lake Shore Blvd W,Fifth St,East,Lake Shore Blvd W,North,,3,Lakeshore Village,Ring,Existing,0,304557.789,4829052.633,"{u'type': u'Point', u'coordinates': (-79.5030001443, 43.6014090136)}"
-79.38586323,43.63909955,7638602,29879,BP-44446,260,Queens Quay W,Queens Quay W,North,Robertson Cres,West,,10,The Waterfront,Ring,Existing,0,314008.863,4833246.14,"{u'type': u'Point', u'coordinates': (-79.3858632321, 43.6390995459)}"
-79.40450945,43.66859769,7638603,29880,BP-26676,39,Spadina Rd,Spadina Rd,East,Lowther Ave,South,,11,,Ring,Existing,0,312500.666,4836521.319,"{u'type': u'Point', u'coordinates': (-79.4045094434, 43.6685976916)}"
-79.40140104,43.6667158,7638604,29881,BP-34003,468,Huron St,Huron St,West,Ln S Bloor E Huron,North,,11,,Ring,Existing,0,312751.586,4836312.545,"{u'type': u'Point', u'coordinates': (-79.4014010412, 43.6667158083)}"
-79.41193177,43.65549999,7638605,29882,BP-30140,543,College St,College St,South,Ln S College W Euclid,North,,11,Little Italy,Ring,Temporarily Removed,0,311903.65,4835065.574,"{u'type': u'Point', u'coordinates': (-79.4119317676, 43.6554999917)}"
-79.38611686,43.65685316,7638606,29885,BP-18386,87,Elm St,Elm St,South,Elizabeth St,West,,11,,Ring,Existing,0,313985.694,4835218.436,"{u'type': u'Point', u'coordinates': (-79.3861168569, 43.6568531536)}"
-79.46268354,43.66532388,7638607,29891,BP-45020,2803,Dundas St W,Dundas St W,South,Indian Grv,West,,4,Junction Gardens,Ring,Existing,0,307809.483,4836153.862,"{u'type': u'Point', u'coordinates': (-79.4626835401, 43.6653238811)}"
-79.31030058,43.68093073,7638608,29892,BP-45013,763,Woodbine Ave,Gerrard St E,South,Woodbine Ave,East,,19,,Ring,Existing,0,320094.841,4837904.511,"{u'type': u'Point', u'coordinates': (-79.3103005737, 43.6809307282)}"
-79.43167496,43.66690394,7638609,29893,BP-19062,990,Dovercourt Rd,Dovercourt Rd,West,Hallam St,South,,9,Dovercourt Village,Ring,Existing,0,310310.106,4836330.99,"{u'type': u'Point', u'coordinates': (-79.4316749617, 43.6669039416)}"
-79.32133321,43.67234594,7638610,29894,BP-23451,1453,Gerrard St E,Craven Rd,West,Gerrard St E,South,,14,Gerrard India Bazaar,Ring,Existing,0,319207.37,4836948.811,"{u'type': u'Point', u'coordinates': (-79.3213332038, 43.6723459453)}"
-79.53053377,43.59533544,7638611,29895,BP-26193,3468,Lake Shore Blvd W,Lake Shore Blvd W,North,Thirty First St,North,,3,Long Branch,Ring,Existing,0,302334.666,4828378.348,"{u'type': u'Point', u'coordinates': (-79.5305337651, 43.5953354372)}"
-79.39515942,43.64523214,7638612,29896,BP-20100,425,King St W,Spadina Ave,West,King St W,South,,10,,Ring,Existing,0,313257.961,4833926.447,"{u'type': u'Point', u'coordinates': (-79.3951594201, 43.6452321469)}"
-79.43911348,43.64003642,7638613,29897,BP-20188,1475,Queen St W,Queen St W,South,Fuller Ave,South,,4,Parkdale Village,Ring,Existing,0,309712.413,4833345.693,"{u'type': u'Point', u'coordinates': (-79.439113475, 43.640036424)}"
-79.39545343,43.64703994,7638614,29898,BP-20337,119-125,Spadina Ave,Spadina Ave,East,Adelaide St W,North,,10,Toronto Entertainment District,Ring,Existing,0,313233.989,4834127.253,"{u'type': u'Point', u'coordinates': (-79.3954534296, 43.6470399447)}"
-79.34139534,43.67952757,7638615,29899,BP-27216,807,Danforth Ave,Danforth Ave,South,Woodycrest Ave,East,,14,Greektown on the Danforth,Ring,Existing,0,317588.07,4837743.364,"{u'type': u'Point', u'coordinates': (-79.341395339, 43.6795275668)}"
-79.34242849,43.67932467,7638616,29900,BP-27282,755,Danforth Ave,Danforth Ave,South,Eaton Ave,East,,14,Greektown on the Danforth,Ring,Existing,0,317504.811,4837720.664,"{u'type': u'Point', u'coordinates': (-79.3424284936, 43.6793246658)}"
-79.3985865,43.65809897,7638617,29901,BP-27329,245-247,College St,College St,South,Huron St,West,,11,,Ring,Existing,0,312979.736,4835355.535,"{u'type': u'Point', u'coordinates': (-79.3985865073, 43.6580989721)}"
-79.39872188,43.65807229,7638618,29902,BP-27383,243,College St,College St,South,Huron St,West,,11,,Ring,Existing,0,312968.821,4835352.557,"{u'type': u'Point', u'coordinates': (-79.3987218778, 43.6580722861)}"
-79.32549386,43.66462276,7638619,29904,BP-32535,2,Greenwood Ave,Greenwood Ave,West,Ln N Queen E Greenwood,South,,14,Leslieville,Ring,Existing,0,318873.667,4836090.093,"{u'type': u'Point', u'coordinates': (-79.3254938537, 43.6646227679)}"
-79.38320492,43.6714627,7638620,29905,BP-32586,160,Bloor St E,Church St,East,Bloor St E,North,,11,Bloor Street,Ring,Existing,0,314218.284,4836841.804,"{u'type': u'Point', u'coordinates': (-79.3832049135, 43.6714627006)}"
-79.36191765,43.64620204,7638621,29907,BP-34693,263,Queens Quay E,Merchants' Wharf,West,Queens Quay E,South,,10,,Ring,Existing,0,315939.545,4834038.121,"{u'type': u'Point', u'coordinates': (-79.3619176508, 43.6462020461)}"
-79.43503948,43.64978713,7638622,29908,BP-41601,1601A,Dundas St W,Dundas St W,South,Brock Ave,East,,9,Little Portugal,Ring,Existing,0,310040.261,4834429.189,"{u'type': u'Point', u'coordinates': (-79.435039482, 43.6497871296)}"
-79.45592465,43.63791175,7638623,29912,BP-23377,1751,Lake Shore Blvd W,Lake Shore Blvd W,South,Lakeshore E Parkside Ramp,West,,4,,Ring,Existing,0,308356.189,4833108.797,"{u'type': u'Point', u'coordinates': (-79.4559246419, 43.637911751)}"
-79.40138929,43.66703632,7638624,29916,BP-42612,351,Bloor St W,Huron St,East,Bloor St W,South,,11,,Ring,Existing,0,312752.491,4836348.153,"{u'type': u'Point', u'coordinates': (-79.4013892946, 43.6670363177)}"
-79.39338349,43.64929947,7638625,29917,BP-44017,369,Queen St W,Queen St W,South,Soho St,South,,10,Queen Street West,Ring,Existing,0,313400.653,4834378.485,"{u'type': u'Point', u'coordinates': (-79.3933834892, 43.6492994636)}"
-79.38947194,43.64620141,7638626,29918,BP-41577,55,John St,John St,East,Ln S King W John,East,,10,Toronto Entertainment District,Ring,Existing,0,313716.653,4834034.722,"{u'type': u'Point', u'coordinates': (-79.3894719308, 43.6462014125)}"
-79.41651265,43.66066364,7638627,29919,BP-22830,246,Clinton St,Ln W Clinton N Harbord,East,Harbord St,North,,11,,Ring,Existing,0,311533.575,4835638.845,"{u'type': u'Point', u'coordinates': (-79.4165126562, 43.6606636412)}"
-79.38853346,43.70396805,7638628,29920,BP-43949,610,Mount Pleasant Rd,Mount Pleasant Rd,West,Manor Rd E,South,,12,Mount Pleasant Village,Ring,Existing,0,313783.741,4840452.397,"{u'type': u'Point', u'coordinates': (-79.3885334551, 43.7039680568)}"
-79.38882655,43.6454322,7638629,29921,BP-36139,214,Wellington St W,Wellington St W,North,John St,East,,10,Toronto Entertainment District,Ring,Existing,0,313768.832,4833949.336,"{u'type': u'Point', u'coordinates': (-79.3888265547, 43.6454321959)}"
-79.41042695,43.66345414,7638630,29922,BP-34745,693,Bathurst St,Bathurst St,East,Lennox St,South,,11,Mirvish Village,Ring,Existing,0,312024.076,4835949.366,"{u'type': u'Point', u'coordinates': (-79.41042695, 43.6634541404)}"
-79.38384704,43.64170791,7638631,29924,BP-21910,255,Bremner Blvd,Lower Simcoe St,West,Grand Trunk Cres,North,,10,Toronto Entertainment District,Ring,Existing,0,314171.13,4833536.14,"{u'type': u'Point', u'coordinates': (-79.3838470329, 43.6417079142)}"
-79.39034526,43.63812971,7638632,29925,BP-22070,370,Queens Quay W,Queens Quay W,North,Lower Spadina Ave,East,,10,The Waterfront,Ring,Existing,0,313647.383,4833137.91,"{u'type': u'Point', u'coordinates': (-79.3903452619, 43.6381297138)}"
-79.46199198,43.66528965,7638633,29927,BP-21475,2779,Dundas St W,Dundas St W,South,Indian Grv,East,,4,,Ring,Existing,0,307865.257,4836150.085,"{u'type': u'Point', u'coordinates': (-79.461991985, 43.6652896552)}"
-79.36907602,43.65196318,7638634,29928,BP-21325,333,Adelaide St E,Adelaide St E,South,Sherbourne St,West,,13,St. Lawrence Market Neighbourhood,Ring,Existing,0,315361.047,4834677.215,"{u'type': u'Point', u'coordinates': (-79.369076019, 43.6519631851)}"
-79.51891781,43.59787074,7638635,29929,BP-26196,3180,Lake Shore Blvd W,Lake Shore Blvd W,North,Twentieth St,East,,3,,Ring,Existing,0,303272.617,4828659.724,"{u'type': u'Point', u'coordinates': (-79.5189178066, 43.5978707404)}"
-79.39781831,43.70367718,7638636,29930,BP-26269,2144,Yonge St,Yonge St,West,Hillsdale Ave E,North,,12,Midtown Yonge,Ring,Existing,0,313035.46,4840419.118,"{u'type': u'Point', u'coordinates': (-79.3978183101, 43.7036771805)}"
-79.42162591,43.73952864,7638637,29931,BP-26340,191,Wilson Ave,Avenue Rd,West,Wilson Ave,South,,8,,Ring,Existing,0,311112.891,4844399.973,"{u'type': u'Point', u'coordinates': (-79.4216259142, 43.7395286478)}"
-79.41810651,43.67240691,7638638,29932,BP-26396,566,Dupont St,Dupont St,North,Hammond Pl,East,,11,,Ring,Existing,0,311403.737,4836943.331,"{u'type': u'Point', u'coordinates': (-79.4181065108, 43.6724069101)}"
-79.38990683,43.67378796,7638639,29933,BP-26466,28,McMurrich St,McMurrich St,West,Mc Alpine St,South,,11,,Ring,Existing,0,313677.503,4837099.389,"{u'type': u'Point', u'coordinates': (-79.3899068272, 43.673787958)}"
-79.40966516,43.70443932,7638640,29934,BP-26256,378,Eglinton Ave W,Eglinton Ave W,North,Braemar Ave,North,,8,The Eglinton Way,Ring,Existing,0,312080.556,4840502.68,"{u'type': u'Point', u'coordinates': (-79.409665162, 43.7044393214)}"
-79.41933191,43.73256974,7638641,29935,BP-26351,1887,Avenue Rd,Avenue Rd,East,Roe Ave,North,,8,,Ring,Existing,0,311298.422,4843627.043,"{u'type': u'Point', u'coordinates': (-79.4193319026, 43.7325697346)}"
-79.41924789,43.66581393,7638642,29936,BP-26418,93,Christie St,Christie St,East,Crestfallen Lane,South,,11,,Ring,Existing,0,311312.411,4836210.796,"{u'type': u'Point', u'coordinates': (-79.4192478915, 43.6658139319)}"
-79.4882127,43.61600419,7638643,29937,BP-26492,2372-2374,Lake Shore Blvd W,Lake Shore Blvd W,West,Albert Ave,North,,3,Mimico By The Lake,Ring,Existing,0,305751.396,4830674.126,"{u'type': u'Point', u'coordinates': (-79.4882126925, 43.6160041965)}"
-79.48955254,43.6135977,7638644,29938,BP-26548,2454,Lake Shore Blvd W,Lake Shore Blvd W,West,Mimico Ave,West,,3,Mimico By The Lake,Ring,Existing,0,305643.286,4830406.765,"{u'type': u'Point', u'coordinates': (-79.4895525365, 43.6135976988)}"
-79.40828413,43.64639972,7638645,29939,BP-25451,698,Queen St W,Queen St W,North,Manning Ave,East,,10,West Queen West,Ring,Existing,0,312198.989,4834054.904,"{u'type': u'Point', u'coordinates': (-79.4082841211, 43.646399719)}"
-79.41070165,43.65128496,7638646,29940,BP-25563,867,Dundas St W,Dundas St W,South,Manning Ave,East,,10,Trinity-Bellwoods,Ring,Existing,0,312003.376,4834597.413,"{u'type': u'Point', u'coordinates': (-79.41070165, 43.6512849536)}"
-79.42117039,43.64941726,7638647,29941,BP-25672,1140,Dundas St W,Dundas St W,North,Ossington Ave,West,,9,Little Portugal,Ring,Existing,0,311159.097,4834389.068,"{u'type': u'Point', u'coordinates': (-79.4211703962, 43.6494172634)}"
-79.52841422,43.64897895,7638648,29942,BP-25744,4905,Dundas St W,Dundas St W,South,Burnhamthorpe Rd,East,,3,Village of Islington,Ring,Existing,0,302507.839,4834337.746,"{u'type': u'Point', u'coordinates': (-79.528414228, 43.6489789438)}"
-79.40426037,43.6472123,7638649,29943,BP-27999,592,Queen St W,Queen St W,North,Bathurst St,West,,10,West Queen West,Ring,Existing,0,312523.493,4834145.544,"{u'type': u'Point', u'coordinates': (-79.4042603664, 43.6472123038)}"
-79.36747935,43.66282652,7638650,29944,BP-28059,420,Parliament St,Parliament St,West,Woodward Evans Lane,North,,13,Cabbagetown,Ring,Existing,0,315487.916,4835884.276,"{u'type': u'Point', u'coordinates': (-79.3674793511, 43.6628265227)}"
